method,surfaceIfs,nestedIfs,surfaceSwitches,nestedSwitches,surfaceFors,nestedFors,surfaceForEachs,nestedForEachs,surfaceWhiles,nestedWhiles,surfaceDos,nestedDos,iterativeStmts,conditionalStmts
com.alibaba.druid.sql.parser.Lexer.addComment(String),1,0,0,5,0,0,0,0,0,0,0,0,0,6
com.alibaba.druid.pool.DruidDataSourceFactory.createDataSourceInternal(Properties),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.sqlserver.parser.SQLServerStatementParser.parseCommit(),2,2,0,0,0,0,0,0,0,0,0,0,0,4
com.alibaba.druid.sql.dialect.odps.parser.OdpsStatementParser.parseSelect(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.filter.FilterChainImpl.resultSet_getMetaData(ResultSetProxy),2,0,0,0,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.sql.ast.expr.SQLIdentifierExpr.getName(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.visitor.SQLASTVisitorAdapter.setFeatures(int),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.ast.statement.SQLCharacterDataType.toString(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"com.alibaba.druid.sql.visitor.SQLEvalVisitorUtils.visit(SQLEvalVisitor,SQLMethodInvokeExpr)",3,44,0,1,0,0,0,0,0,0,0,0,0,48
"com.alibaba.druid.sql.parser.Lexer.subString(int,int)",0,0,0,5,0,0,0,0,0,0,0,0,0,5
com.alibaba.druid.wall.spi.MySqlWallVisitor.visit(SQLSelectStatement),2,0,0,0,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.sql.parser.Lexer.isKeepComments(),0,0,0,5,0,0,0,0,0,0,0,0,0,5
com.alibaba.druid.sql.visitor.SQLASTOutputVisitor.printTableSource(SQLTableSource),1,0,0,1,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.sql.ast.statement.SQLExprTableSource.cloneTo(SQLExprTableSource),2,0,0,0,0,0,0,1,0,0,0,0,1,2
com.alibaba.druid.sql.ast.expr.SQLDefaultExpr.accept0(SQLASTVisitor),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlSelectQueryBlock.accept0(MySqlASTVisitor),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"com.alibaba.druid.filter.stat.StatFilter.dataSource_releaseConnection(FilterChain,DruidPooledConnection)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.mysql.visitor.MySqlOutputVisitor.visit(SQLExprTableSource),2,0,0,0,1,0,0,0,0,0,0,0,1,2
"com.alibaba.druid.sql.PagerUtils.limitDB2(SQLSelect,String,int,int,boolean)",2,4,0,0,0,0,0,0,0,0,0,0,0,6
com.alibaba.druid.sql.dialect.odps.parser.OdpsStatementParser.createSQLSelectParser(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.mysql.visitor.MySqlOutputVisitor.visit(SQLColumnDefinition),10,0,0,0,0,0,1,0,0,0,0,0,1,10
com.alibaba.druid.sql.visitor.SchemaStatVisitor.accept(List<?extendsSQLObject>),0,0,0,1,1,0,0,0,0,0,0,0,1,1
"com.alibaba.druid.filter.FilterEventAdapter.preparedStatement_execute(FilterChain,PreparedStatementProxy)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.parser.SQLSelectParser.parseOrderBy(),0,0,0,2,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.sql.dialect.mysql.parser.MySqlSelectParser.parseTableSourceRest(SQLTableSource),2,0,0,0,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.stat.JdbcSqlStat.getExecuteCount(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.pool.DruidAbstractDataSource.getID(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.wall.WallProvider.getWhiteSql(String),1,1,0,0,0,0,0,0,0,0,0,0,0,2
"com.alibaba.druid.wall.spi.WallVisitorUtils.check(WallVisitor,SQLPropertyExpr)",0,0,0,2,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.sql.ast.statement.SQLUnionQuery.accept0(SQLASTVisitor),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.pool.DruidAbstractDataSource.setCreateError(Throwable),1,1,0,0,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.pool.DruidPooledStatement.transactionRecord(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.filter.logging.LogFilter.statementPrepareCallAfter(CallableStatementProxy),1,0,0,1,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.sql.dialect.sqlserver.visitor.SQLServerOutputVisitor.visit(SQLServerTop),3,0,0,0,0,0,0,0,0,0,0,0,0,3
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlSelectQueryBlock.accept0(SQLASTVisitor),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.stat.JdbcStatementStat.beforeExecute(),0,2,0,0,1,0,0,0,0,0,0,0,1,2
com.alibaba.druid.pool.DruidPooledStatement.getResultSet(),0,1,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.ast.expr.SQLMethodInvokeExpr.accept0(SQLASTVisitor),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"com.alibaba.druid.filter.FilterEventAdapter.connection_connect(FilterChain,Properties)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.proxy.jdbc.WrapperProxyImpl.clearAttributes(),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"com.alibaba.druid.filter.FilterChainImpl.connection_prepareCall(ConnectionProxy,String,int,int)",2,0,0,0,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.pool.DruidDataSource.initFromSPIServiceLoader(),1,2,0,0,0,0,1,0,0,0,0,0,1,3
"com.alibaba.druid.sql.ast.expr.SQLExprUtils.equals(SQLExpr,SQLExpr)",5,0,0,0,0,0,0,0,0,0,0,0,0,5
"com.alibaba.druid.support.console.Option.printHelp(PrintStream,String)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.ast.statement.SQLSelect.getOrderBy(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.mysql.parser.MySqlExprParser.parseAliasExpr(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.ast.statement.SQLSelectQueryBlock.setWhere(SQLExpr),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.dialect.sqlserver.visitor.SQLServerOutputVisitor.visit(SQLExprTableSource),2,0,0,0,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.wall.spi.DB2WallVisitor.visit(SQLSelectStatement),2,0,0,0,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.proxy.jdbc.StatementProxyImpl.executeQuery(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.ast.expr.SQLInListExpr.setExpr(SQLExpr),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.parser.Lexer.stringVal(),1,0,0,5,0,0,0,0,0,0,0,0,0,6
"com.alibaba.druid.util.jdbc.PreparedStatementBase.setBinaryStream(int,InputStream)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"com.alibaba.druid.support.http.stat.WebAppStat.getSessionStat(String,boolean)",1,4,0,1,0,0,0,0,0,0,0,0,0,6
com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl.prepareStatement(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.parser.SQLExprParser.parseDataTypeRest(SQLDataType),3,1,0,1,0,0,0,0,0,0,0,0,0,5
"com.alibaba.druid.pool.DruidPooledConnection.prepareStatement(String,int,int,int)",2,0,0,0,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.sql.visitor.SchemaStatVisitor.visit(SQLCreateTableStatement),3,0,0,1,0,0,1,0,0,0,0,0,1,4
com.alibaba.druid.sql.dialect.mysql.parser.MySqlStatementParser.parseReplace(),6,3,0,1,0,1,0,0,0,0,0,0,1,10
"com.alibaba.druid.filter.FilterManager.existsFilter(List<Filter>,String)",0,1,0,0,0,0,1,0,0,0,0,0,1,1
com.alibaba.druid.proxy.jdbc.StatementProxyImpl.executeUpdate(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.ast.SQLObjectImpl.getAttribute(String),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.wall.spi.SQLServerWallVisitor.toSQL(SQLObject),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.parser.SQLExprParser.parsePrimaryKey(),1,0,0,1,0,0,0,0,0,0,0,0,0,2
"com.alibaba.druid.filter.FilterAdapter.statement_getUpdateCount(FilterChain,StatementProxy)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.oracle.parser.OracleExprParser.parseInterval(),4,6,0,1,0,0,0,0,0,0,0,0,0,11
com.alibaba.druid.pool.DruidAbstractDataSource.incrementExecuteUpdateCount(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.pool.DruidDataSource.emptySignal(),3,0,0,0,0,0,0,0,0,0,0,0,0,3
com.alibaba.druid.pool.DruidPooledPreparedStatement.close(),2,5,0,0,0,0,0,0,0,0,0,0,0,7
com.alibaba.druid.sql.visitor.SQLASTVisitorAdapter.endVisit(SQLBinaryOpExpr),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.ast.SQLObjectImpl.toString(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.filter.logging.LogFilter.configFromProperties(Properties),0,4,0,1,0,0,0,0,0,0,0,0,0,5
com.alibaba.druid.pool.DruidPooledStatement.executeBatch(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.wall.spi.OracleWallVisitor.visit(SQLSelectStatement),2,0,0,0,0,0,0,0,0,0,0,0,0,2
"com.alibaba.druid.pool.DruidDataSource.handleConnectionException(DruidPooledConnection,Throwable,String)",1,1,0,0,0,0,0,1,0,0,0,0,1,2
com.alibaba.druid.sql.ast.expr.SQLCharExpr.clone(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.mysql.parser.MySqlStatementParser.parseSchedule(),2,1,0,1,0,0,0,0,0,0,0,0,0,4
com.alibaba.druid.sql.visitor.SQLASTVisitorAdapter.endVisit(SQLCharExpr),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.pool.DruidDataSource.decrementPoolingCount(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.oracle.parser.OracleExprParser.createCheck(),0,0,0,1,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.dialect.mysql.parser.MySqlStatementParser.parseCommit(),2,1,0,1,0,0,0,0,0,0,0,0,0,4
"com.alibaba.druid.sql.visitor.ParameterizedOutputVisitorUtils.parameterize(String,String)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.parser.SQLParser.getLexer(),0,0,0,2,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.support.profile.ProfileEntryKey.hashCode(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.pool.DruidDataSource.getDataSourceStat(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.ast.statement.SQLSelectQueryBlock.getOrderBy(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.oracle.parser.OracleCreateTableParser.parseOrganization(OracleCreateTableStatement),1,11,0,0,0,0,0,0,0,0,0,0,0,12
com.alibaba.druid.sql.ast.expr.SQLPropertyExpr.getName(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"com.alibaba.druid.pool.DruidDataSourceFactory.getObjectInstance(Object,Name,Context,Hashtable<?,?>)",2,1,0,0,1,0,0,0,0,0,0,0,1,3
com.alibaba.druid.sql.parser.SQLExprParser.parseColumn(),1,0,0,1,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.sql.dialect.oracle.parser.OracleExprParser.relationalRest(SQLExpr),1,5,0,1,0,1,0,0,0,0,0,0,1,7
com.alibaba.druid.pool.DruidDataSource.removeAbandoned(),1,4,0,0,0,3,0,1,0,0,0,0,4,5
"com.alibaba.druid.sql.PagerUtils.count(String,String)",2,0,0,0,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.sql.dialect.postgresql.ast.expr.PGTypeCastExpr.toString(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.proxy.jdbc.ResultSetProxyImpl.getStatementProxy(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.visitor.SQLASTVisitorAdapter.endVisit(SQLIntegerExpr),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl.createStatement(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.filter.FilterChainImpl.resultSet_next(ResultSetProxy),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.proxy.jdbc.PreparedStatementProxyImpl.createParemeter(int),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.pool.DruidAbstractDataSource.getCompositeData(),2,0,0,0,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.pool.DruidAbstractDataSource.createResultSetId(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"com.alibaba.druid.wall.spi.WallVisitorUtils.getValue_or(WallVisitor,List<SQLExpr>)",1,3,0,2,1,0,0,0,0,0,0,0,1,6
com.alibaba.druid.support.http.stat.WebURIStat.getValue(boolean),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.pool.DruidPooledConnection.getConnectedTimeNano(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.oracle.parser.OracleExprParser.parseSegmentAttributes(OracleSegmentAttributes),0,3,0,1,1,0,0,0,0,0,0,0,1,4
com.alibaba.druid.sql.SQLUtils.toMySqlString(SQLObject),0,0,0,1,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.wall.spi.MySqlWallVisitor.isDenyTable(String),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.ast.statement.SQLSelectQueryBlock.getStartWith(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.pool.DruidPooledConnection.checkState(),2,0,0,0,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.sql.ast.statement.SQLDeleteStatement.removeCondition(String),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"com.alibaba.druid.filter.FilterEventAdapter.connection_createStatement(FilterChain,ConnectionProxy)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.wall.spi.WallVisitorUtils.checkSqlExpr(SQLExpr),1,2,0,2,1,0,0,0,0,0,0,0,1,5
com.alibaba.druid.wall.WallSqlTableStat.incrementSelectCount(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.mock.MockConnection.createMockStatement(),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.dialect.oracle.parser.OracleExprParser.parseColumnRest(SQLColumnDefinition),0,1,0,1,1,0,0,0,0,0,0,0,1,2
com.alibaba.druid.util.FnvHash.fnv1a_64(String),1,0,0,0,1,0,0,0,0,0,0,0,1,1
com.alibaba.druid.sql.ast.statement.SQLDeleteStatement.setTableSource(SQLTableSource),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.dialect.oracle.parser.OracleExprParser.isCharType(long),0,0,0,1,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.ast.SQLObjectImpl.getAttributes(),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.dialect.mysql.ast.expr.MySqlOutFileExpr.setColumnsEnclosedBy(SQLLiteralExpr),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.PagerUtils.createCountItem(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlUpdateStatement.isLowPriority(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.ast.SQLLimit.setRowCount(SQLExpr),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"com.alibaba.druid.filter.FilterChainImpl.statement_setMaxRows(StatementProxy,int)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.ast.statement.SQLCreateTableStatement.getSchema(),2,0,0,0,0,0,0,0,0,0,0,0,0,2
"com.alibaba.druid.sql.parser.Lexer.config(SQLParserFeature,boolean)",1,0,0,5,0,0,0,0,0,0,0,0,0,6
"com.alibaba.druid.filter.FilterChainImpl.resultSet_getTimestamp(ResultSetProxy,int)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.dialect.mysql.parser.MySqlStatementParser.parseShowVariants(),2,0,0,1,0,0,0,0,0,0,0,0,0,3
com.alibaba.druid.stat.JdbcStatementStat.incrementCreateCounter(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.visitor.SQLASTOutputVisitor.visit(ValuesClause),2,3,0,1,1,0,0,0,0,0,0,0,1,6
com.alibaba.druid.pool.DruidAbstractDataSource.getDefaultTransactionIsolation(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.ast.statement.SQLSelectQueryBlock.setFrom(SQLTableSource),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.parser.SQLExprParser.bitAnd(),0,0,0,1,0,0,0,0,0,0,0,0,0,1
"com.alibaba.druid.filter.stat.StatFilter.statementExecuteQueryAfter(StatementProxy,String,ResultSetProxy)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.stat.JdbcConnectionStat.setActiveCount(int),0,2,0,0,1,0,0,0,0,0,0,0,1,2
com.alibaba.druid.pool.DruidAbstractDataSource.setDriver(Driver),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.proxy.jdbc.PreparedStatementProxyImpl.execute(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.visitor.SQLASTOutputVisitor.visit(SQLIdentifierExpr),0,0,0,1,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.filter.FilterChainImpl.connection_clearWarnings(ConnectionProxy),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.dialect.mysql.parser.MySqlStatementParser.parseRollback(),3,2,0,1,0,0,0,0,0,0,0,0,0,6
com.alibaba.druid.filter.stat.StatFilterContext.addUpdateCount(int),0,0,0,0,1,0,0,0,0,0,0,0,1,0
com.alibaba.druid.proxy.jdbc.StatementProxyImpl.getRawObject(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.wall.WallContext.clearContext(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleSelectTableReference.accept0(OracleASTVisitor),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.filter.FilterChainImpl.connection_isReadOnly(ConnectionProxy),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.support.profile.Profiler.release(long),2,0,0,0,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.mock.MockConnection.createStatement(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.pool.DruidAbstractDataSource.incrementCachedPreparedStatementCount(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.stat.JdbcConnectionStat.afterConnected(long),0,2,0,0,1,0,0,0,0,0,0,0,1,2
com.alibaba.druid.sql.ast.statement.SQLSelectQueryBlock.getHintsSize(),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.filter.FilterChainImpl.statement_getResultSet(StatementProxy),2,0,0,0,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.wall.spi.MySqlWallVisitor.getConfig(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.mysql.visitor.MySqlSchemaStatVisitor.visit(MySqlDeleteStatement),4,0,0,0,0,0,0,0,0,0,0,0,0,4
com.alibaba.druid.pool.DruidPooledStatement.execute(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.ast.statement.SQLSelect.getXmlPath(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.pool.DruidPooledStatement.getWarnings(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.parser.SQLSelectParser.parseGroupByItem(),1,1,0,2,0,0,0,0,0,0,0,0,0,4
"com.alibaba.druid.filter.stat.StatFilter.statement_close(FilterChain,StatementProxy)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.stat.JdbcSqlStat.getValue(boolean),5,0,0,0,0,0,0,0,0,0,0,0,0,5
com.alibaba.druid.sql.ast.expr.SQLPropertyExpr.computeHashCode64(),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"com.alibaba.druid.stat.DruidStatService.returnJSONResult(int,Object)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"com.alibaba.druid.filter.FilterChainImpl.preparedStatement_setNull(PreparedStatementProxy,int,int)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.stat.JdbcSqlStat.incrementExecuteSuccessCount(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.parser.SQLStatementParser.parseStatementList(List<SQLStatement>),0,0,0,2,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.sql.dialect.mysql.parser.MySqlExprParser.parseDataTypeRest(SQLDataType),0,1,0,0,1,0,0,0,0,0,0,0,1,1
"com.alibaba.druid.filter.FilterAdapter.statement_getMaxRows(FilterChain,StatementProxy)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.parser.SQLExprParser.parseUpdateSetItem(),2,1,0,1,0,0,0,0,0,1,0,0,1,4
"com.alibaba.druid.mock.MockResultSet.updateObject(int,Object)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.oracle.parser.OracleExprParser.parseConstaint(),0,11,0,1,1,0,0,0,0,0,0,0,1,12
"com.alibaba.druid.filter.FilterChainImpl.preparedStatement_setObject(PreparedStatementProxy,int,Object)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.pool.PreparedStatementHolder.isEnterOracleImplicitCache(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.mysql.parser.MySqlStatementParser.parseCreateServer(),1,2,0,1,1,0,0,0,0,0,0,0,1,4
com.alibaba.druid.proxy.jdbc.PreparedStatementProxyImpl.createParameter(long),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.parser.SQLStatementParser.parseHiveInsert(),4,4,0,2,0,2,0,0,0,0,0,0,2,10
com.alibaba.druid.stat.JdbcSqlStat.histogramRecord(long),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.ast.expr.SQLPropertyExpr.setOwner(SQLExpr),2,0,0,0,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.pool.DruidPooledStatement.incrementExecuteUpdateCount(),3,0,0,0,0,0,0,0,0,0,0,0,0,3
com.alibaba.druid.sql.dialect.odps.ast.OdpsStatementImpl.accept0(SQLASTVisitor),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.parser.SQLExprParser.xorRest(SQLExpr),0,5,0,1,1,1,0,0,0,0,0,0,2,6
com.alibaba.druid.wall.spi.MySqlWallVisitor.visit(MySqlDeleteStatement),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.ast.statement.SQLSelectQueryBlock.setInto(SQLExpr),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl.setAutoCommit(boolean),1,1,0,0,0,0,0,0,0,0,0,0,0,2
"com.alibaba.druid.filter.stat.StatFilter.createSqlStat(StatementProxy,String)",1,1,0,0,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.stat.JdbcSqlStat.addExecuteTime(long),0,2,0,0,1,0,0,0,0,0,0,0,1,2
com.alibaba.druid.util.JdbcUtils.getDriverClassName(String),2,2,0,0,0,0,0,0,0,0,0,0,0,4
com.alibaba.druid.sql.visitor.SQLASTOutputVisitor.visit(SQLPartitionValue),2,1,0,1,0,0,0,0,0,0,0,0,0,4
com.alibaba.druid.sql.visitor.SQLASTOutputVisitor.visit(SQLPartitionByRange),2,2,0,1,1,0,0,0,0,0,0,0,1,5
"com.alibaba.druid.sql.visitor.SQLEvalVisitorUtils.eval(String,SQLObject,Object...)",1,0,0,1,0,0,0,0,0,0,0,0,0,2
"com.alibaba.druid.sql.SQLUtils.toSQLString(List<SQLStatement>,String,List<Object>)",0,0,0,1,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.parser.SQLStatementParser.parseUse(),0,0,0,2,0,0,0,0,0,0,0,0,0,2
com.alibaba.druid.wall.WallConfig.getUpdateCheckHandler(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.wall.WallContext.create(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.sql.dialect.mysql.visitor.MySqlOutputVisitor.visit(SQLSetStatement),4,0,0,0,0,0,0,0,0,0,0,0,0,4
"com.alibaba.druid.sql.SQLUtils.addCondition(String,String,String)",0,0,0,1,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.stat.DruidStatManagerFacade.resetAll(),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"com.alibaba.druid.sql.visitor.functions.OneParamFunctions.eval(SQLEvalVisitor,SQLMethodInvokeExpr)",7,2,0,0,0,1,0,0,0,0,0,0,1,9
com.alibaba.druid.pool.PreparedStatementPool.put(PreparedStatementHolder),5,3,0,0,0,0,0,0,0,0,0,0,0,8
com.alibaba.druid.pool.DruidPooledStatement.incrementExecuteCount(),3,0,0,0,0,0,0,0,0,0,0,0,0,3
"com.alibaba.druid.sql.visitor.ExportParameterVisitorUtils.exportParameter(List<Object>,SQLExpr)",2,7,0,0,0,2,0,0,0,0,0,0,2,9
com.alibaba.druid.pool.DruidAbstractDataSource.getPasswordCallback(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.wall.spi.MySqlWallVisitor.visit(SQLExprTableSource),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.sql.ast.expr.SQLBinaryOpExprGroup.accept0(SQLASTVisitor),1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.alibaba.druid.util.jdbc.ResultSetMetaDataBase.getColumn(int),0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.druid.wall.WallContext.incrementFunctionInvoke(String),2,1,0,0,0,0,0,0,0,0,0,0,0,3
"com.alibaba.druid.sql.visitor.ParameterizedOutputVisitorUtils.parameterize(String,String,List<Object>)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
